LFQ.intensity.H1	LFQ.intensity.H2	LFQ.intensity.H3	LFQ.intensity.L1	LFQ.intensity.L2	LFQ.intensity.L3	Only.identified.by.site	Reverse	Potential.contaminant	Peptides	Razor...unique.peptides	Unique.peptides	Sequence.coverage....	Unique...razor.sequence.coverage....	Unique.sequence.coverage....	Mol..weight..kDa.	PEP	Intensity	H_vs_L_logFC	H_vs_L_AveExpr	H_vs_L_t	H_vs_L_P.Value	H_vs_L_adj.P.Val	H_vs_L_B	H_vs_L_-log(P.Value)	H_vs_L_-log(adj.P.Val)	Protein.IDs	Majority.protein.IDs	Protein.names	Gene.names	id	H_vs_L_Valid	H_vs_L_Significant
24.72788048	24.84133911	24.93213272	25.28532028	25.36401176	25.49680138				12	12	12	22.5	22.5	22.5	82.235	1.28E-53	297890000	0.548260371	25.10791429	3.274874531	0.010493924	0.018199487	-3.406662569	1.97906207	1.739940854	Q9NVR2;H0YBH6;H0YBW3;H0YC09;E5RHN1;E5RJN5;H0YB36	Q9NVR2	Integrator complex subunit 10	INTS10	6250	+	
31.34599876	31.71999741	31.29245567	31.67052078	32.15442276	32.07879257				8	8	7	26.6	26.6	24.6	48.227	4.49E-48	13663000000	0.515094757	31.71036466	3.319995702	0.010504117	0.01820992	-3.377681055	1.978640454	1.739691954	Q07666;Q07666-3;Q07666-2;E7ET98	Q07666;Q07666-3;Q07666-2;E7ET98	KH domain-containing, RNA-binding, signal transduction-associated protein 1	KHDRBS1	4767	+	
27.38634491	27.31748962	27.17262268	27.64133072	27.75723076	27.63500214				22	22	22	35.4	35.4	35.4	91.981	3.99E-109	1118400000	0.385702133	27.48500347	3.273755219	0.010512028	0.018216392	-3.408446958	1.978313499	1.739537646	Q9UKN8;F2Z356	Q9UKN8	General transcription factor 3C polypeptide 4	GTF3C4	6423	+	
27.76384354	27.58500099	28.30477333	28.53287125	28.31989861	28.86373901				8	8	8	16.2	16.2	16.2	65.601	5.85E-40	1672400000	0.687630335	28.22835445	3.291841794	0.010520326	0.018223528	-3.396986251	1.977970818	1.739367544	Q13123;Q9H4P6;E7EQZ7;D6REL4;G5EA25;E9PQ73;Q8TDW7-3;Q8TDW7	Q13123	Protein Red	IK	4830	+	
24.76174736	25.10931778	25.02736855	25.8330555	25.75541878	25.30067062				7	7	7	19	19	19	49.601	7.17E-24	246780000	0.663570404	25.29792976	3.270682593	0.010561892	0.018281004	-3.413345701	1.976258282	1.73799996	Q13895;H7BY94;F8WBL2	Q13895	Bystin	BYSL	4897	+	
32.05986023	32.15442276	31.86088562	31.79722786	31.28515244	30.91832733				10	10	10	56.8	56.8	56.8	19.703	9.55E-54	11319000000	-0.691486994	31.67931271	-3.374901885	0.010593525	0.018313944	-3.34776687	1.974959521	1.737218114	P0A7A9	P0A7A9	Inorganic pyrophosphatase	ppa	2387	+	
26.27372169	26.32045937	26.30783653	26.76401901	26.58596992	26.91285896				6	6	6	56.1	56.1	56.1	15.81	2.72E-29	421860000	0.453610102	26.52747758	3.265962431	0.010638976	0.018384796	-3.420872315	1.973100175	1.735541179	B4DIZ2;P61086;D6RDM7;P61086-2;C9JGP1	B4DIZ2;P61086;D6RDM7;P61086-2;C9JGP1	Ubiquitin-conjugating enzyme E2 K	UBE2K	267	+	
23.08287239	23.50199318	23.04255676	23.9787674	24.0738678	23.8991394				4	4	4	14.5	14.5	14.5	51.803	2.15E-11	104070000	0.774784088	23.59653282	3.26485095	0.010657213	0.018402158	-3.422644852	1.972356363	1.735131256	Q96EZ8;F8W126;Q96EZ8-3;Q96EZ8-2;F8W0I9;F8VVA6;F8VP44;Q7Z372	Q96EZ8;F8W126;Q96EZ8-3;Q96EZ8-2;F8W0I9;F8VVA6;F8VP44;Q7Z372	Microspherule protein 1	MCRS1;DKFZp686N07218	5760	+	
23.59174347	23.85067749	23.37917137	24.3698082	24.25192451	24.34503937				5	5	4	10.4	10.4	8.1	77.846	1.87E-23	85078000	0.715059916	23.9647274	3.261638901	0.010710099	0.018486157	-3.427767712	1.970206499	1.733153356	Q96S59;Q96S59-2;E9PD26;B2R8E1	Q96S59;Q96S59-2;E9PD26;B2R8E1	Ran-binding protein 9	RANBP9	5848	+	
23.35531044	23.32423782	23.16466904	22.38832664	21.96230888	22.69843102				4	4	4	20.6	20.6	20.6	29.413	3.21E-14	119970000	-0.931716919	22.81554731	-3.259879849	0.010739179	0.018529014	-3.430573476	1.969028935	1.732147688	P15770	P15770	Shikimate dehydrogenase	aroE	3247	+	
26.1170826	26.24467659	26.46587753	26.66576004	26.86836815	26.73098946				14	14	14	18.9	18.9	18.9	87.054	5.40E-77	672640000	0.479160309	26.51545906	3.257636829	0.010776378	0.018578493	-3.434151473	1.967527172	1.730989512	Q68CQ4;H7C2R4	Q68CQ4	Digestive organ expansion factor homolog	DIEXF	5244	+	
29.31734085	30.05708885	29.0411644	30.25900841	30.15217018	30.40546989				12	12	10	60.1	60.1	47.5	18.311	1.67E-49	5853300000	0.800351461	29.87204043	3.362410431	0.010784564	0.018585257	-3.366561221	1.967197389	1.730831421	Q5T7C4;Q5T7C6;P09429;Q5T7C0;B2RPK0	Q5T7C4;Q5T7C6;P09429;Q5T7C0;B2RPK0	High mobility group protein B1;Putative high mobility group protein B1-like 1	HMGB1;HMGB1P1	2268	+	
24.1053524	24.46965218	24.02243805	24.75608253	24.86929131	24.95945549				9	9	9	18.6	18.6	18.6	60.647	1.65E-22	217160000	0.662462234	24.53037866	3.255759116	0.010807623	0.018617636	-3.437146984	1.966269807	1.730075463	Q9H9T3-2;Q9H9T3;B4DXV1;B4DE19;B4DIG1;B4DKA4;E5RHR2;E5RHY2;E5RIC0;E5RIZ7;E5RIT2;H0YAP7	Q9H9T3-2;Q9H9T3;B4DXV1;B4DE19;B4DIG1;B4DKA4	Elongator complex protein 3	ELP3	6130	+	
27.04989243	26.33508682	26.44922829	27.1623497	27.32209778	27.24277687				3	3	3	27.7	27.7	27.7	11.557	1.19E-11	709050000	0.631005605	26.92690531	3.253937716	0.010838022	0.018662628	-3.440052868	1.965049989	1.729027201	P63165;B8ZZN6;B8ZZ67;A8MUS8;B8ZZJ0;B9A032	P63165;B8ZZN6;B8ZZ67;A8MUS8	Small ubiquitin-related modifier 1	SUMO1	523	+	
22.75340843	22.98566818	22.98085976	24.21748161	23.49142647	23.67054367				3	3	3	11	11	11	33.535	7.53E-12	88882000	0.886505127	23.34989802	3.248117181	0.010935765	0.018823504	-3.449340389	1.961150832	1.725299533	P49406	P49406	39S ribosomal protein L19, mitochondrial	MRPL19	4067	+	
28.04897499	28.53352356	28.67035866	29.2586441	28.80693054	28.95748901				9	9	8	40.1	40.1	35.9	35.594	2.18E-48	1676600000	0.590068817	28.71265348	3.24707631	0.010991965	0.018905313	-3.453115322	1.958924648	1.723416122	P67775;P62714;H0YC23;E5RHC1;H0YBN9;E5RFI3;E5RHP4;E7ESG8	P67775;P62714;H0YC23	Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform;Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform	PPP2CA;PPP2CB	4412	+	
28.19285965	28.27546692	28.05926895	28.3782692	28.78434372	28.63964272				15	15	15	58.5	58.5	58.5	38.324	6.26E-69	1784600000	0.424886703	28.38830853	3.244435009	0.010998075	0.018908362	-3.455216905	1.958683325	1.723346085	Q00796;H0YLA4;B7Z3A6;H0YKB3	Q00796;H0YLA4	Sorbitol dehydrogenase	SORD	4712	+	
25.54254341	25.72070313	25.23549271	26.10656548	25.90820313	26.28464508				12	9	8	36.1	28.3	26.3	55.037	1.33E-60	346440000	0.600224813	25.79969215	3.242277063	0.011034764	0.018963962	-3.458661232	1.957236938	1.722070916	F5H0R0;B1AKN5;Q12857;B1AKN8;F8W8W3;B1AKN6;Q12857-2;B1AKN7;Q14938-4;F5H5Z3;F8W8H9;Q14938-5;Q14938-3;Q14938-2;C9JWJ8;Q14938	F5H0R0;B1AKN5;Q12857;B1AKN8;F8W8W3;B1AKN6;Q12857-2;B1AKN7	Nuclear factor 1;Nuclear factor 1 A-type	NFIA	1150	+	
27.6984024	27.10846519	27.8307457	28.28419495	28.00571823	28.21147919				5	5	5	36	36	36	19.206	2.30E-19	1288000000	0.621259689	27.85650094	3.240415747	0.011066513	0.019011031	-3.46163233	1.955989193	1.720994322	O95881	O95881	Thioredoxin domain-containing protein 12	TXNDC12	1983	+	
27.04893494	27.0950222	27.36864853	27.48285675	27.78418159	27.61543846				20	20	20	28.1	28.1	28.1	96.819	3.14E-90	1263500000	0.456623713	27.39918041	3.239285492	0.011085839	0.01903673	-3.463436583	1.95523144	1.720407651	Q9UBB9;E7EMD1;Q9UBB9-2;F6SQZ1;F6XM96;H0Y4U8;F6UKU9;F6UQ07	Q9UBB9;E7EMD1	Tuftelin-interacting protein 11	TFIP11	6345	+	
31.83195496	32.06297302	31.71999741	31.39636612	31.69963837	31.33507347				4	4	4	52.2	52.2	52.2	9.2255	1.99E-15	8051800000	-0.394615809	31.67433389	-3.237415216	0.011117895	0.019077756	-3.466422319	1.953977423	1.719472721	P0ACF4	P0ACF4	DNA-binding protein HU-beta	hupB	2777	+	
25.16327095	24.75757599	24.78470421	25.64949417	25.34208298	25.54355621				11	11	11	16	16	16	83.353	1.07E-40	194230000	0.609860738	25.20678075	3.230009348	0.011245786	0.019288602	-3.47824719	1.949010184	1.714699241	O95202;F8WBN9;O95202-2;O95202-3	O95202	LETM1 and EF-hand domain-containing protein 1, mitochondrial	LETM1	1944	+	
23.38592339	23.40924835	24.10058594	24.30143547	24.4232235	24.81048203				5	5	5	16.2	16.2	16.2	44.803	3.61E-17	132150000	0.879794439	24.07181644	3.229335831	0.011257493	0.019301089	-3.479322748	1.948558317	1.714418187	Q9NR50-3;Q9NR50-2;Q9NR50;H0Y580;Q5QP88	Q9NR50-3;Q9NR50-2;Q9NR50;H0Y580	Translation initiation factor eIF-2B subunit gamma	EIF2B3	6191	+	
24.0412674	24.03044701	24.31178856	24.80708122	24.77282333	24.66257668				7	7	7	4.8	4.8	4.8	222.34	1.28E-22	112170000	0.619659424	24.43766403	3.227128048	0.011295957	0.019359424	-3.482848602	1.947076951	1.713107569	F5H3Y1;Q93074-3;Q93074;Q93074-2;H0Y7P1;H0Y6W6;H7C274	F5H3Y1;Q93074-3;Q93074;Q93074-2;H0Y7P1	Mediator of RNA polymerase II transcription subunit 12	MED12	1189	+	
25.08641624	25.27952766	24.96351814	25.62642288	25.59616661	25.68448067				11	7	7	42.3	28.9	28.9	28.218	1.00E-59	177520000	0.52586937	25.37275537	3.22586013	0.01131811	0.019389767	-3.48487361	1.946226107	1.712427404	Q04917;A2IDB2;F8WEB6;A2IDB1	Q04917;A2IDB2	14-3-3 protein eta	YWHAH	4747	+	
24.09607124	24.49671555	23.65133858	24.94701004	24.75338364	24.94562149				4	4	4	20	20	20	30.693	1.15E-26	211940000	0.800629934	24.48169009	3.224550045	0.011341046	0.01942143	-3.486966061	1.945346888	1.711718798	B0S8I6;Q14320;Q9Y247	B0S8I6;Q14320	Protein FAM50A	FAM50A	158	+	
24.85884285	25.25135231	25.07633781	25.48659134	25.71648979	25.68665695				9	9	9	33.3	33.3	33.3	46.939	4.27E-34	299290000	0.567735036	25.34604518	3.222105934	0.011383966	0.019479629	-3.490870029	1.943706391	1.710419326	Q9Y2T2;H0YBM0;E5RJ52;P53677	Q9Y2T2	AP-3 complex subunit mu-1	AP3M1	6514	+	
24.4802494	24.94085312	24.52440834	25.66842842	25.07799339	25.34801483				5	5	5	19.2	19.2	19.2	39.346	1.23E-27	212300000	0.716308594	25.00665792	3.216955839	0.011474963	0.019627633	-3.499097373	1.940248715	1.707132062	Q13952-5;Q13952;Q5T6K7;E9PI99;Q13952-6;Q5T6K5;F8VWM3;Q13952-2;Q13952-3;E9PIG7;E9PL11;Q13952-4;E9PJA8;E9PQR2	Q13952-5;Q13952;Q5T6K7;E9PI99;Q13952-6;Q5T6K5;F8VWM3;Q13952-2;Q13952-3;E9PIG7	Nuclear transcription factor Y subunit gamma	NFYC	4900	+	
24.01158142	23.91043854	23.42925453	22.88573837	22.91557121	23.07730675				4	4	4	16.5	16.5	16.5	36.113	1.14E-22	146530000	-0.824219386	23.37164847	-3.215716667	0.011496971	0.019657566	-3.501077192	1.939416575	1.706470266	P33030	P33030	Uncharacterized protein YeiR	yeiR	3719	+	
26.86037064	26.85201836	26.87898445	27.3093853	27.11732101	27.61706734				9	9	9	17.9	17.9	17.9	65.971	1.59E-34	751520000	0.484133403	27.10585785	3.215193839	0.011506269	0.019665753	-3.501912539	1.939065458	1.706289427	Q13416;B8ZZ80;C9JK08	Q13416	Origin recognition complex subunit 2	ORC2	4856	+	
25.91028595	24.98335266	25.16856194	24.38667488	23.99100494	24.78974724				3	3	3	14.7	14.7	14.7	20.42	1.28E-16	204750000	-0.964924494	24.8716046	-3.212581228	0.011552854	0.019737635	-3.506087056	1.937310715	1.704704896	P39187	P39187	Uncharacterized protein ytfJ	ytfJ	3884	+	
27.57580948	27.68950462	27.95432472	28.33550262	28.04897499	28.16381073				10	10	6	27.7	27.7	15.8	44.552	8.41E-38	1784200000	0.442883174	27.96132119	3.211813344	0.011566583	0.01975335	-3.50731408	1.936794911	1.704359236	P07339;H7C469;H7C1V0;F8WD96;C9JH19	P07339;H7C469;H7C1V0;F8WD96;C9JH19	Cathepsin D;Cathepsin D light chain;Cathepsin D heavy chain	CTSD	2189	+	
25.92233658	26.09975052	26.06666565	26.86348724	26.30649567	26.57738876				7	7	7	17.6	17.6	17.6	54.416	9.82E-30	341600000	0.552872976	26.30602074	3.204966439	0.011689758	0.01994808	-3.518256399	1.932194489	1.700098904	P26196;Q8IV96	P26196	Probable ATP-dependent RNA helicase DDX6	DDX6	3510	+	
26.41641808	26.15161514	26.10114098	26.81620979	27.3093853	26.54079437				12	12	12	21.5	21.5	21.5	57.398	5.59E-53	1002500000	0.665738424	26.55592728	3.197527908	0.011825129	0.020171191	-3.530147147	1.927194106	1.695268466	Q06203;D6RCC8	Q06203	Amidophosphoribosyltransferase	PPAT	4757	+	
23.8597126	23.91244698	23.980299	24.8466568	24.24351311	25.09801292				6	6	6	17	17	17	33.712	2.98E-20	190770000	0.811908086	24.32344023	3.197061194	0.011833677	0.020177877	-3.530893306	1.926880283	1.695124522	Q14232;F5H0D0;B4DGX0;H0YGG4	Q14232;F5H0D0;B4DGX0	Translation initiation factor eIF-2B subunit alpha	EIF2B1	4918	+	
26.2144146	26.6216774	27.0015583	27.32791519	27.23629189	27.1623497				18	18	18	29.5	29.5	29.5	85.424	8.44E-69	770060000	0.629635493	26.92736785	3.193675862	0.011895874	0.020276	-3.536305955	1.924603658	1.693017709	Q99798;A2A274;F5H2A5;B4DW08;B4DEC3	Q99798;A2A274;F5H2A5;B4DW08;B4DEC3	Aconitate hydratase, mitochondrial	ACO2	10	+	
23.6243248	23.3981266	23.9882679	24.53253937	24.26136589	24.45126343				8	8	8	19.8	19.8	19.8	64.969	4.42E-33	151490000	0.744816462	24.042648	3.190463535	0.011955207	0.020369169	-3.541442562	1.922442894	1.69102669	P49902;B7Z382;Q5JUV4;Q5JUV3;E9PHF2;H0YHR8;REV__H0YES7;Q5JUV6;REV__F5GWJ3;REV__Q17RW3	P49902;B7Z382;Q5JUV4	Cytosolic purine 5-nucleotidase	NT5C2	4091	+	
26.80964661	27.18279839	26.72656822	27.38113022	27.73625946	27.27932167				13	13	9	24	24	18.5	74.324	2.01E-94	892190000	0.559232712	27.18595409	3.189818171	0.011967165	0.020381577	-3.542474584	1.922008734	1.69076221	Q96SB4;H3BLV9;Q96SB4-3;Q5R363;C9JWF7;Q9UPE1-2;A8MPP7;Q9UPE1-3;A8MPY5;Q9UPE1-4;Q9UPE1;E7ETV6;F8WAV6;H7C2I2;D6RBF8;C9J2M4	Q96SB4;H3BLV9;Q96SB4-3;Q5R363	SRSF protein kinase 1	SRPK1	5850	+	
25.3458786	24.59342766	25.58925629	26.07141495	25.88569641	26.00017548				4	4	4	31.2	31.2	31.2	16.46	8.64E-66	234090000	0.809574763	25.5809749	3.183666844	0.012081766	0.020560695	-3.552312474	1.917869566	1.686962202	P47813;O14602;A6NJH9	P47813;O14602;A6NJH9	Eukaryotic translation initiation factor 1A, X-chromosomal;Eukaryotic translation initiation factor 1A, Y-chromosomal	EIF1AX;EIF1AY	4037	+	
29.20916557	29.73023033	30.3664875	28.97665405	28.90116882	28.90925026				11	11	11	60.2	60.2	60.2	27.123	2.60E-96	3608100000	-0.839603424	29.34882609	-3.282781322	0.012091846	0.020569819	-3.486713183	1.91750741	1.686769527	P0AC47	P0AC47	Fumarate reductase iron-sulfur subunit	frdB	2753	+	
23.51910782	23.1347332	23.47685432	23.77679825	24.45656967	24.49038506				4	4	4	30.4	30.4	30.4	21.646	2.74E-14	129820000	0.864352544	23.80907472	3.17986722	0.012153127	0.020653692	-3.558390246	1.915311978	1.685002302	P16455	P16455	Methylated-DNA--protein-cysteine methyltransferase	MGMT	3266	+	
25.78796005	24.89494896	25.22372055	24.52440834	24.68980217	24.10283279				7	7	7	28.4	28.4	28.4	32.587	4.87E-27	239490000	-0.863195419	24.87061214	-3.179748625	0.012155361	0.020653692	-3.558579958	1.915232139	1.685002302	Q46920	Q46920	NADPH-dependent 7-cyano-7-deazaguanine reductase	queF	5104	+	
27.09920883	27.42512894	27.2626667	27.55672264	27.72433853	27.76384354				17	17	17	43.9	43.9	43.9	48.633	1.57E-68	961790000	0.419300079	27.47198486	3.178182366	0.01218491	0.020695835	-3.561085529	1.914177666	1.684117046	P35998;B7Z5E2;C9JLS9	P35998;B7Z5E2	26S protease regulatory subunit 7	PSMC2	3771	+	
23.25095177	23.36507225	23.32253838	23.81659317	24.15338707	24.08189011				11	3	3	32.6	12.2	12.2	64.436	3.04E-56	86687000	0.704435984	23.66507212	3.175580168	0.012234169	0.020763324	-3.565248586	1.912425511	1.682703126	Q9H0L4	Q9H0L4	Cleavage stimulation factor subunit 2 tau variant	CSTF2T	6047	+	
27.59145927	27.63940811	27.97065544	28.41361046	28.23554039	28.00273323				25	25	25	25.7	25.7	25.7	128.23	4.51E-112	1636000000	0.483453751	27.97556782	3.175702442	0.01223185	0.020763324	-3.565052962	1.912507849	1.682703126	Q9H9Y6;F5GZX4;Q9H9Y6-2;F8W898;F5H643;F5GWZ8;H7C0D9;C9JS83;C9JJG2;F8WDS4;F8WAK7;F8WBB9;F8WCS3	Q9H9Y6;F5GZX4;Q9H9Y6-2;F8W898;F5H643	DNA-directed RNA polymerase I subunit RPA2;DNA-directed RNA polymerase	POLR1B	1136	+	
25.12090302	25.6577816	25.1624794	26.01630402	26.29668999	25.70997047				7	7	7	33.2	33.2	33.2	33.232	3.48E-34	243300000	0.693933487	25.66068808	3.173623949	0.012271337	0.020818299	-3.568378418	1.911108115	1.681554749	P54920;Q4G0M0;B4DGP9;B4DK44;Q9H115	P54920	Alpha-soluble NSF attachment protein	NAPA	4190	+	
24.18444824	24.00439262	23.48902321	22.87728119	23.16731071	23.09310722				5	5	5	28.8	28.8	28.8	23.622	1.84E-20	87458000	-0.846721649	23.46926053	-3.172080837	0.012300739	0.020860063	-3.570847442	1.910068801	1.680684388	P0ADA1	P0ADA1	Acyl-CoA thioesterase I	tesA	2828	+	
25.70451355	26.1024189	25.49621582	26.7741394	26.26956177	26.2833519				10	10	10	20.3	20.3	20.3	63.836	3.42E-45	379210000	0.674634933	26.10503356	3.170232145	0.01233606	0.020911828	-3.573805559	1.908823532	1.679608007	Q86UE4;E5RJU9;H0YB56;H0YBE0;H0YBJ8	Q86UE4;E5RJU9	Protein LYRIC	MTDH	5391	+	
25.57125092	25.20597076	25.60295677	26.20955658	26.01164627	25.86074638				16	16	16	19.1	19.1	19.1	108.17	1.11E-55	634830000	0.567256927	25.74368795	3.168686212	0.012365678	0.020945748	-3.57627936	1.907782083	1.678904136	Q96HW7;Q96HW7-2;Q96HW7-3;F8WAA7;E9PIM3;Q96HW7-4;Q96LV5;Q2T9F4	Q96HW7;Q96HW7-2	Integrator complex subunit 4	INTS4	5783	+	
23.74511337	24.4618988	24.60148621	23.65315628	23.08957863	23.24656677				4	4	4	11	11	11	54.845	4.29E-18	86452000	-0.939732234	23.79963334	-3.165098269	0.012434703	0.021054488	-3.582021242	1.905364579	1.676655323	P0C0L7	P0C0L7	Proline/betaine transporter	proP	3091	+	
27.27525902	27.73258781	27.37261963	27.82526016	27.8933773	28.10238457				8	6	6	36.7	30.3	30.3	25.542	1.42E-28	1019600000	0.480185191	27.70024808	3.164254799	0.012450988	0.021073878	-3.583371163	1.904796177	1.676255547	Q13242;H0YIB4	Q13242;H0YIB4	Serine/arginine-rich splicing factor 9	SRSF9	4841	+	
26.50831604	26.58437538	26.30649567	26.70912933	27.12246323	27.08706093				5	5	5	26.5	26.5	26.5	20.63	7.37E-25	425760000	0.5064888	26.7196401	3.160957237	0.012514869	0.021173779	-3.588649039	1.902573697	1.674201626	Q13442;F8WBW6	Q13442	28 kDa heat- and acid-stable phosphoprotein	PDAP1	4863	+	
25.76956749	25.71907425	25.79123306	26.38984299	26.22517776	26.07208252				9	9	9	20.7	20.7	20.7	70.182	1.50E-47	474230000	0.469076157	25.99449635	3.155720986	0.012617009	0.021321767	-3.597030952	1.89904359	1.671176806	Q9UBU9;E9PIN3;Q9UBU9-2;E9PLA7;H0YDU0;B4E3J0	Q9UBU9;E9PIN3	Nuclear RNA export factor 1	NXF1	6364	+	
26.10845375	26.35286713	26.4177227	26.53636932	26.98087502	26.99222946				10	10	10	26.2	26.2	26.2	51.691	3.69E-45	474070000	0.543476741	26.5647529	3.154282263	0.012645225	0.021361171	-3.599334215	1.898073437	1.670374953	P63151;P63151-2;Q66LE6;E5RFR9;A8MZB4;E5RIY1;G3V149;Q00005;Q00005-2;Q00005-3;Q00005-4;Q00005-5;F5GXJ6	P63151;P63151-2;Q66LE6	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform;Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B delta isoform	PPP2R2A;PPP2R2D	4353	+	
28.27546692	28.16474342	28.68051147	28.97302246	28.83758926	28.7196579				8	8	8	33.1	33.1	33.1	28.048	5.88E-36	2269000000	0.469849269	28.60849857	3.153042179	0.012669598	0.021394054	-3.601319556	1.897237156	1.669706905	Q96DG6	Q96DG6	Carboxymethylenebutenolidase homolog	CMBL	5735	+	
26.44922829	25.92691803	26.39902496	26.86037064	26.70562744	26.82035065				6	6	6	39.6	39.6	39.6	17	5.92E-25	580570000	0.537059148	26.52692	3.147347174	0.012782161	0.021575773	-3.610438038	1.893395719	1.666033636	P41223;C9JNV2;C9JCD9;F8WCN7	P41223;C9JNV2;C9JCD9	Protein BUD31 homolog	BUD31	3934	+	
22.55508041	22.27844238	23.21362686	23.68053246	23.41608238	23.89816475				4	4	4	17.5	17.5	17.5	28.661	2.10E-10	94272000	0.98254331	23.17365487	3.141085093	0.012907136	0.021778294	-3.620466239	1.889170127	1.661976147	Q6DKI1;B7Z652	Q6DKI1;B7Z652	60S ribosomal protein L7-like 1	RPL7L1	5256	+	
26.08374977	25.89568901	25.95742416	25.54822731	25.57601357	25.4123497				3	3	3	21.7	21.7	21.7	20.749	1.02E-14	162900000	-0.466757456	25.74557559	-3.135227662	0.013025187	0.021960485	-3.62984806	1.885216034	1.658358065	Q96EK6;G3V5E4;G3V4W4	Q96EK6;G3V5E4;G3V4W4	Glucosamine 6-phosphate N-acetyltransferase	GNPNAT1	5749	+	
24.36729813	24.99602699	24.45999527	25.51210022	25.2254467	25.17565346				8	7	7	17.7	15.6	15.6	69.223	3.84E-57	218360000	0.696626663	24.95608679	3.13137059	0.013103536	0.022071838	-3.63602676	1.882611478	1.656161497	O76031;Q9H072;H0YM48	O76031;Q9H072	ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial	CLPX;DKFZp586J151	1917	+	
29.10323524	29.30202866	29.17547989	29.40571213	29.78927231	29.50569534				13	13	7	38.2	38.2	22.8	55.102	1.41E-83	3448600000	0.373311996	29.38023726	3.13122912	0.013106419	0.022071838	-3.636253396	1.882515936	1.656161497	Q13547;Q5TEE2;F5GXM1	Q13547;Q5TEE2	Histone deacetylase 1	HDAC1	4874	+	
27.27250671	28.05203056	28.38195038	27.14588356	27.10698128	27.02198601				6	6	6	55.7	55.7	55.7	23.315	9.04E-44	1037500000	-0.810545603	27.49688975	-3.171381286	0.013126315	0.022096808	-3.609464869	1.881857175	1.65567045	P0A744	P0A744	Peptide methionine sulfoxide reductase MsrA	msrA	2370	+	
22.70912361	23.4991951	23.33776665	23.81848717	24.21319008	24.15686607				5	5	5	8	8	8	94.982	4.81E-13	85769000	0.880819321	23.62243811	3.129831278	0.013134942	0.022102797	-3.638492791	1.881571851	1.655552775	Q5FWF5;Q5FWF5-2	Q5FWF5;Q5FWF5-2	N-acetyltransferase ESCO1	ESCO1	5146	+	
27.57974052	27.35258675	27.73625946	28.00989151	27.97514534	27.89809036				7	7	7	31.5	31.5	31.5	35.329	6.88E-44	1375200000	0.404846827	27.75861899	3.12591999	0.013215093	0.022220519	-3.644759281	1.878929765	1.653245792	P31937;H7BZL2	P31937;H7BZL2	3-hydroxyisobutyrate dehydrogenase, mitochondrial	HIBADH	3688	+	
25.49078751	25.39263916	25.34801483	25.85430908	26.04737854	25.78089142				4	4	4	26.2	26.2	26.2	21.452	2.32E-17	300480000	0.483712514	25.65233676	3.123729947	0.013260195	0.02228776	-3.648268361	1.877450096	1.651933579	Q9Y3B2;B1AMU7;B1AMU3;B1AMU4	Q9Y3B2;B1AMU7;B1AMU3;B1AMU4	Exosome complex component CSL4	EXOSC1;RP11-452K12.9	6534	+	
22.6847477	23.08416367	22.64952087	23.4111805	23.77679825	23.63748741				4	4	4	12.5	12.5	12.5	42.155	3.39E-13	85378000	0.80234464	23.2073164	3.119894713	0.013339563	0.022403889	-3.654414012	1.874858382	1.649676581	P17028;P17028-2	P17028	Zinc finger protein 24	ZNF24	3280	+	
24.83835411	24.91783142	24.33633423	25.7271843	25.40481567	25.14149284				5	5	5	21.6	21.6	21.6	50.287	1.07E-29	266160000	0.726991018	25.0610021	3.118446573	0.013369661	0.022445791	-3.656734703	1.873879616	1.648865076	Q15654;H7BZE2	Q15654	Thyroid receptor-interacting protein 6	TRIP6	5021	+	
26.16747284	26.09724998	25.94623756	26.52666473	26.63957596	26.38882637				12	12	12	15.6	15.6	15.6	92.407	1.11E-61	777460000	0.448035558	26.29433791	3.117105238	0.013397601	0.022484042	-3.658884315	1.872972957	1.648125614	H7BXH2;E9PKF6;Q5H9R7-6;Q5H9R7-2;Q5H9R7;Q5H9R7-5;G8JLI3;Q5H9R7-3;Q5H9R7-4;E9PQP7;E9PK08;E9PNN8;B4DP39;H0YEN2;H0YDW1;E9PKG4;REV__Q9H0R1-2;REV__Q9H0R1;REV__E7EQ45;O75170-6;O75170-2;O75170-4;O75170-3;O75170-5;O75170;REV__H0Y5W0;REV__Q7Z6Z7-2;REV__Q7Z6Z7-3;REV__Q7Z6Z7	H7BXH2;E9PKF6;Q5H9R7-6;Q5H9R7-2;Q5H9R7;Q5H9R7-5;G8JLI3;Q5H9R7-3;Q5H9R7-4;E9PQP7	Serine/threonine-protein phosphatase 6 regulatory subunit 3	PPP6R3	1035	+	
30.07822227	29.98451805	30.25447845	30.40546989	30.31348991	30.56962585				24	24	23	26.2	26.2	25	108.66	8.48E-110	7668800000	0.323788961	30.26763407	3.116339625	0.013413576	0.022493536	-3.660111314	1.872455415	1.647942274	Q9Y2W1	Q9Y2W1	Thyroid hormone receptor-associated protein 3	THRAP3	6519	+	
