LFQ.intensity.H1	LFQ.intensity.H2	LFQ.intensity.H3	LFQ.intensity.L1	LFQ.intensity.L2	LFQ.intensity.L3	Only.identified.by.site	Reverse	Potential.contaminant	Peptides	Razor...unique.peptides	Unique.peptides	Sequence.coverage....	Unique...razor.sequence.coverage....	Unique.sequence.coverage....	Mol..weight..kDa.	PEP	Intensity	H_vs_L_logFC	H_vs_L_AveExpr	H_vs_L_t	H_vs_L_P.Value	H_vs_L_adj.P.Val	H_vs_L_B	H_vs_L_-log(P.Value)	H_vs_L_-log(adj.P.Val)	Protein.IDs	Majority.protein.IDs	Protein.names	Gene.names	id	H_vs_L_Valid	H_vs_L_Significant
27.4792346954346	27.3005981445313	27.208251953125	27.7882423400879	27.6578540802002	27.8421211242676				12	12	12	21.3	21.3	21.3	76.689	2.6657E-61	1392900000	0.435009978918981	27.5460635559725	3.38885416123949	0.0084135998186148	0.01562320920322	-3.08965168812493	2.07501814845172	1.80622975175871	P16435;H0Y4R2;E7EVY7;E7EMD0;F5H468;E7EPN3;E7EWU0	P16435;H0Y4R2;E7EVY7;E7EMD0;F5H468	NADPH--cytochrome P450 reductase	POR	3265	+	
23.5554351806641	23.3379688262939	23.3091087341309	23.7688045501709	24.5453948974609	24.4232940673828				4	4	4	30.4	30.4	30.4	21.646	2.7393E-14	129820000	0.846231955905161	23.8232915778975	3.16702626481158	0.0119115810458005	0.0209076060224196	-3.44731646412862	1.92403058999536	1.67969569223132	P16455	P16455	Methylated-DNA--protein-cysteine methyltransferase	MGMT	3266	+	
29.2061557769775	28.988395690918	29.1231956481934	27.842960357666	27.7864990234375	27.5918502807617				13	13	13	54.2	54.2	54.2	36.687	2.4993E-68	2256800000	-1.36411737815447	28.4231816779048	-11.1771814895547	1.86222456830278E-06	4.53282168085622E-05	5.70121266987964	5.72996794800886	4.3436313655527	P16456	P16456	Selenide, water dikinase	selD	3267	+	+
23.014253616333	24.7320022583008	22.9631233215332	22.4908885955811	25.0789966583252	22.3607292175293				6	6	6	29.1	29.1	29.1	35.783	1.7558E-34	113850000	-0.258456224386983	23.438943714476	-0.325187845766786	0.754210008534562	0.784623153712883	-7.07224014731701	0.12250770870779	0.105338880273048	P16525	P16525	DNA replication terminus site-binding protein	tus	3268	+	
27.6381683349609	27.7483596801758	27.8530521392822	28.2377662658691	28.2815799713135	28.2918453216553				16	16	13	20.4	20.4	15.9	109.73	3.7517E-65	867580000	0.525232904464655	28.008551568463	4.32637373032097	0.00207240787599933	0.00497834619248323	-1.62903804139961	2.68352476588475	2.30291490598829	P16615-5;P16615-2;P16615-3;P16615;H7C5W9;P16615-4;Q8N3X5;O14983-2;O14983;B3KY17;F8VSH0;H3BVB2	P16615-5;P16615-2;P16615-3;P16615;H7C5W9;P16615-4	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2	ATP2A2	3270	+	
31.628927230835	31.8247566223145	31.7192268371582	30.3328742980957	30.5168132781982	30.4479579925537				26	26	26	65.9	65.9	65.9	63.692	2.4393E-180	10413000000	-1.29012079594664	31.078402659156	-13.160348607281	4.83242082795612E-07	3.72675924883417E-05	7.04479607841853	6.31583525251171	4.428668662057	P16659	P16659	Proline--tRNA ligase	proS	3271	+	+
29.8792057037354	29.6817569732666	30.0307846069336	28.257682800293	28.5547924041748	28.1415100097656				8	8	8	62.6	62.6	62.6	16.171	4.9455E-37	3422800000	-1.5447972006855	29.0909982127087	-10.4298583952789	3.2738588046777E-06	5.28109759585491E-05	5.12850473900444	5.48494005481768	4.27727580657899	P16681	P16681	Protein phnB	phnB	3272	+	+
23.4687404632568	24.1733322143555	23.5003299713135	20.8410720825195	21.4965324401855	21.2329216003418				4	4	4	13.9	13.9	13.9	37.614	9.7651E-18	72060000	-2.5225340068103	22.4518898736213	-7.7545310477628	3.43032648017395E-05	0.000230450284338342	2.69539009306313	4.46466454415827	3.63742275169005	P16700	P16700	Thiosulfate-binding protein	cysP	3274	+	+
21.5230560302734	21.6510143280029	21.3422355651855	20.9054374694824	21.737232208252	20.5107479095459				3	3	3	10.6	10.6	10.6	39.53	8.2395E-11	36289000	-0.453453320134091	21.2779484836876	-1.15090742907113	0.280412385439601	0.326287163201671	-6.44888241842023	0.552202808075982	0.486400011901194	P16926	P16926	Cell shape-determining protein MreC	mreC	3276	+	
25.0201759338379	24.8834362030029	25.2298240661621	24.8944873809814	25.0805435180664	24.80690574646				8	8	8	28.9	28.9	28.9	46.374	7.9092E-36	247740000	-0.116211719922777	24.9859869792269	-0.605394902386971	0.560371448316293	0.604009768766141	-6.93274025933231	0.251524000714193	0.218956037393898	P16930;Q53XA7;H0YLC7	P16930;Q53XA7	Fumarylacetoacetase	FAH;DKFZp686F13224	3277	+	
28.487232208252	28.3558616638184	28.1824836730957	28.7807235717773	29.1100845336914	28.9461193084717				7	7	7	40.9	40.9	40.9	17.302	2.4286E-31	1404400000	0.605377167860215	28.6436651213951	5.02556772537357	0.000790622879835154	0.00235046979353824	-0.613997872657806	3.10203062176338	2.62884532566439	P16949;P16949-2;A2A2D0;E5RGX5;B7Z4N6;Q93045;G3V110	P16949;P16949-2;A2A2D0	Stathmin	STMN1	3278	+	
23.3434009552002	22.9535808563232	23.3462448120117	24.8435478210449	24.8618793487549	24.4529342651367				10	4	4	28.1	16.1	16.1	37.02	1.4977E-54	84154000	1.50592654296206	23.9670126377816	6.26510344478999	0.000169662183691964	0.000718879612144765	1.01229023233377	3.7704149475709	3.14334383306475	P16989-3;P16989;P16989-2;H0YG22	P16989-3;P16989;P16989-2	DNA-binding protein A	CSDA	3279	+	+
22.7748699188232	23.3042411804199	22.3282203674316	23.3871917724609	23.8636302947998	23.5739231109619				4	4	4	12.5	12.5	12.5	42.155	3.3858E-13	85378000	0.807552651503563	23.2049847315195	2.65596572724018	0.0269690894789514	0.0418006505965973	-4.27623076890127	1.56913371579932	1.37881695869594	P17028;P17028-2	P17028	Zinc finger protein 24	ZNF24	3280	+	
25.5091781616211	25.4602642059326	25.1228942871094	23.7744464874268	23.2851734161377	23.5491027832031				4	4	4	24.3	24.3	24.3	34.031	6.3569E-50	316960000	-1.82619000502191	24.4500972826284	-8.34996420010026	1.93132775023995E-05	0.00015564859502858	3.29605901428424	4.71414401931109	3.80785479514908	P17115	P17115	Arabinose 5-phosphate isomerase GutQ	gutQ	3283	+	+
27.4130458831787	27.3656959533691	27.3959922790527	26.3702945709229	26.2983283996582	26.2622890472412				10	10	10	55	55	55	26.8	1.853E-61	1023700000	-1.07989039267433	26.8509555270688	-8.62910744556924	1.49191807811539E-05	0.00012983558524118	3.5649764900871	4.82625502351162	3.88660626011028	P17117	P17117	Oxygen-insensitive NADPH nitroreductase	nfsA	3284	+	+
30.5756950378418	30.7928104400635	30.7751750946045	29.6526851654053	29.5507431030273	29.5161933898926				19	19	19	52.2	52.2	52.2	66.894	3.2613E-128	6213900000	-1.13981569431595	30.143912216207	-10.5633731648366	2.95245196573092E-06	5.1170212083109E-05	5.23380981026587	5.5298171593157	4.29098278302137	P17169	P17169	Glucosamine--fructose-6-phosphate aminotransferase [isomerizing]	glmS	3286	+	+
28.8547172546387	28.7288417816162	28.903112411499	29.5795478820801	29.4107837677002	29.3726654052734				18	17	17	62.5	60.5	60.5	46.247	2.5846E-87	2432600000	0.626854073927412	29.1417012530866	5.37210618212486	0.000503397767260901	0.00164788526715818	-0.137141269275407	3.29808871502608	2.7830730290313	P17174;B7Z7E9;B7Z1I2	P17174;B7Z7E9;B7Z1I2	Aspartate aminotransferase, cytoplasmic;Aspartate aminotransferase	GOT1	3287	+	
25.24365234375	25.4113159179688	24.7522068023682	24.3546085357666	23.7885551452637	23.6566543579102				6	6	6	24.5	24.5	24.5	37.814	2.4135E-25	354040000	-1.20069875193226	24.5342532412681	-4.67564342495503	0.0012692539370687	0.00341390941740873	-1.11325806532075	2.89645148079351	2.46674800637344	P17443	P17443	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	murG	3290	+	+
21.5671844482422	22.349271774292	21.5310287475586	21.2160835266113	21.0741119384766	20.8397674560547				3	3	3	7.6	7.6	7.6	61.877	1.9924E-11	13173000	-0.770985410752154	21.4293076160062	-2.16312328260995	0.0597840856617759	0.0829066836785442	-5.06056099411499	1.22341440847151	1.0814104565703	P17444	P17444	Choline dehydrogenase	betA	3291	+	
27.8771877288818	27.8362941741943	27.6173686981201	26.5946292877197	26.6759986877441	26.7692604064941				13	13	13	37.3	37.3	37.3	52.911	3.0213E-94	1235400000	-1.09534688030985	27.2283922874302	-8.6871501885948	1.41515094313225E-05	0.00012617705750627	3.61992159888678	4.84919723485825	3.89901960471328	P17445	P17445	Betaine aldehyde dehydrogenase	betB	3292	+	+
24.1903896331787	24.5403785705566	24.3206539154053	23.8014392852783	25.1565341949463	24.7070941925049				3	3	3	16.1	16.1	16.1	35.173	4.1039E-18	209960000	0.205695836869847	24.452610846889	0.626496018701118	0.547070383476621	0.59113429292641	-6.91894580485002	0.261956795807124	0.228313845596627	P17535	P17535	Transcription factor jun-D	JUND	3294	+	
23.4829616546631	23.3244361877441	21.808744430542	22.227144241333	23.845272064209	22.5965061187744				4	4	4	16.2	16.2	16.2	49.649	2.8056E-24	81179000	0.0195006703781999	22.8799757994241	0.0365059818843588	0.971707317510395	0.974613274521583	-7.13084695220253	0.0124645267726617	0.0111676776949127	P17544-2;P17544-3;P17544-6;P17544;P17544-4;P17544-5;Q8TAR1;A4D7V1;E9PEK8;H7C2N6;F5H629;B8ZZU6;E9PBF9;G8JLM5;P15336	P17544-2;P17544-3;P17544-6;P17544;P17544-4	Cyclic AMP-dependent transcription factor ATF-7	ATF7	3295	+	
28.0953693389893	27.7410469055176	28.4448223114014	28.8547477722168	28.8010082244873	28.9020767211914				24	24	22	50.6	50.6	46.2	66.69	5.9237E-101	2203800000	0.759915831999457	28.4734777505008	3.97943104437304	0.0034322669988968	0.00740459382245921	-2.15773462122166	2.46441893538123	2.13049875962795	P17812;B4DR64;B7Z9C4	P17812;B4DR64	CTP synthase 1	CTPS1	3299	+	
32.2273368835449	32.1641082763672	32.1302299499512	32.7330741882324	32.7040061950684	32.7808380126953				33	33	25	59.9	59.9	46.1	69.147	3.6815E-213	22111000000	0.567187559737611	32.4566327759521	6.40973782512768	0.000143648348072737	0.000634556025934279	1.18805848299175	3.84269936394297	3.19753002734402	P17844;E7ETL9	P17844;E7ETL9	Probable ATP-dependent RNA helicase DDX5	DDX5	3300	+	
26.0641651153564	25.8827590942383	25.9781246185303	24.4140949249268	24.4515514373779	24.1362571716309				8	8	8	18.2	18.2	18.2	63.997	7.8777E-29	326310000	-1.63988381684049	25.1544546737456	-9.33099445671775	8.02421996237544E-06	8.57490172449924E-05	4.20801314816569	5.0955971748111	4.06677084863239	P17846	P17846	Sulfite reductase [NADPH] hemoprotein beta-component	cysI	3301	+	+
27.4786167144775	27.6864566802979	27.5113372802734	27.7471446990967	28.220573425293	27.8677349090576				20	17	16	33.5	28.8	27.7	85.018	2.1118E-121	1637800000	0.387743464430041	27.7518870054791	2.73259070847652	0.0238345578730055	0.037583606627958	-4.15218008086211	1.62279289975099	1.42500154612312	P17858;P17858-2;F5H3H2;E9PDI3;H0YIX6	P17858;P17858-2;F5H3H2	6-phosphofructokinase, liver type	PFKL	3303	+	
22.4865264892578	20.9480648040771	22.0479335784912	20.4626388549805	20.2633876800537	20.2965888977051				3	3	3	4.9	4.9	4.9	81.654	2.011E-09	24319000	-1.48604340286698	21.084469079327	-3.26543903144714	0.0102024606183784	0.0183888913998056	-3.28828496383616	1.99129507293342	1.73544445202671	P17888	P17888	Primosomal protein N	priA	3304	+	+
28.0236911773682	28.1522369384766	28.2137298583984	28.9649639129639	28.5177707672119	28.8234729766846				8	8	8	28.4	28.4	28.4	26.152	7.2392E-35	2258300000	0.640398479961675	28.4494535982909	4.25941744452573	0.00228126492327467	0.00536478698245823	-1.72984236730482	2.64182427718043	2.27044751772032	P17931;G3V3R6	P17931;G3V3R6	Galectin-3	LGALS3	3305	+	
22.8956890106201	22.7736415863037	21.9265460968018	21.1734085083008	20.6551189422607	21.0561618804932				5	5	5	11.4	11.4	11.4	53.625	1.3219E-21	47383000	-1.56838119311346	21.7464966455148	-4.27333748320698	0.00223605805716046	0.00527554823009719	-1.70883568487375	2.65051692458835	2.27773240220385	P17952	P17952	UDP-N-acetylmuramate--L-alanine ligase	murC	3306	+	+
28.5448799133301	28.4442310333252	28.4271430969238	28.965763092041	29.0640430450439	28.9182643890381				14	14	10	40.1	40.1	31	49.203	2.0894E-63	1537200000	0.512090226337648	28.7273754712117	5.11290921272858	0.000704458471094987	0.00214804336350512	-0.492160046934942	3.15214460412438	2.66795695558845	P17980;E9PM69;E9PKD5;E9PMD8;E9PN50;E9PS45;E9PLG2;B4DH61	P17980;E9PM69;E9PKD5;E9PMD8;E9PN50	26S protease regulatory subunit 6A	PSMC3	3307	+	
31.3227577209473	31.08518409729	30.9728164672852	31.7648544311523	31.8738994598389	31.9413280487061				30	30	22	70.5	70.5	52	60.343	1.6243E-239	10935000000	0.73492205827521	31.4934524605584	6.69362411758422	0.000104383820061633	0.000504560371916539	1.52499953694818	3.98136681361842	3.29708686189178	P17987;E7EQR6;E7ERF2;F5H282;F5GZ03;F5GZI8;F5GYL4;F5H7Y1	P17987;E7EQR6;E7ERF2;F5H282	T-complex protein 1 subunit alpha	TCP1	3308	+	
26.6889915466309	25.9702892303467	26.1562271118164	25.3143043518066	25.3043823242188	25.6085414886475				8	8	8	47.1	47.1	47.1	26.555	3.2881E-40	572440000	-0.861281444446135	25.8405199606497	-3.95760494665128	0.00354497449581673	0.00762134556299849	-2.19150510251916	2.4503868849847	2.11796834637741	P17993	P17993	3-demethylubiquinone-9 3-methyltransferase	ubiG	3309	+	
22.7084732055664	20.8887405395508	20.7334060668945	21.9232482910156	22.5663948059082	22.7798252105713				4	4	4	9.4	9.4	9.4	49.966	8.2128E-15	41990000	0.981344887087786	21.9331398602854	1.81564015377308	0.103950837621366	0.134130113059827	-5.58478391003	0.98317200683399	0.8724737093403	P18031;B4DSN5	P18031;B4DSN5	Tyrosine-protein phosphatase non-receptor type 1;Tyrosine-protein phosphatase non-receptor type	PTPN1	3310	+	
23.4730834960938	23.5838260650635	23.0805187225342	23.8741760253906	24.1722640991211	23.638650894165				8	8	8	15	15	15	86.908	2.698E-32	113250000	0.517294209425881	23.6368233473925	2.07158318709368	0.0692462126723455	0.0942139682895944	-5.20181848824529	1.15960397476144	1.02588470334972	P18074;E7EVE9;A8MX75;P18074-2;E9PM96;B4E0F6	P18074;E7EVE9;A8MX75;P18074-2;E9PM96	TFIIH basal transcription factor complex helicase XPD subunit	ERCC2	3311	+	
25.136100769043	25.962589263916	25.9290637969971	26.4735641479492	26.984245300293	26.3155841827393				5	5	5	33.6	33.6	33.6	12.538	9.5724E-10	411600000	0.916155933639441	26.133506715788	3.48194770720145	0.00728326346288046	0.0137953489612181	-2.94054313371541	2.13767397970581	1.86026730931929	P18077;F8WBS5;F8WB72;C9K025;Q00037	P18077;F8WBS5;F8WB72;C9K025	60S ribosomal protein L35a	RPL35A	3312	+	
27.62331199646	27.1616363525391	27.1857471466064	27.8307437896729	27.8954467773438	27.7687549591064				9	5	5	56.7	27.8	27.8	20.511	2.6687E-43	721720000	0.50956445134543	27.5775740276303	3.44765057912803	0.00767994104792615	0.0144454456294038	-2.9953976441706	2.114642113648	1.84026905600699	P18085;C9JPM4;C9JAK5	P18085;C9JPM4;C9JAK5	ADP-ribosylation factor 4	ARF4	3313	+	
30.1067428588867	30.3487873077393	30.4342021942139	30.738037109375	30.8520698547363	30.6852874755859				13	13	13	48.4	48.4	48.4	29.225	2.101E-57	6650600000	0.463299382685332	30.5275853814822	3.86491468201686	0.00406933731518252	0.0085463924345837	-2.3355527400809	2.39047630915122	2.06821716905905	P18124;A8MUD9;C9JIJ5;C9JZ88	P18124;A8MUD9	60S ribosomal protein L7	RPL7	3314	+	
25.2595081329346	23.3912620544434	23.9968814849854	22.3553085327148	22.3202266693115	22.6637077331543				4	4	4	25.1	25.1	25.1	24.775	7.2405E-21	99351000	-1.76818531312019	23.3312451760262	-3.9604865732542	0.00352987117652232	0.0075963664015979	-2.18704319711398	2.45224114400209	2.11939409575776	P18196	P18196	Septum site-determining protein MinC	minC	3315	+	+
29.2338428497314	29.1473922729492	29.1701164245605	29.7327766418457	29.5476207733154	29.5969581604004				30	30	30	35.4	35.4	35.4	116.72	3.7093E-205	3270600000	0.443572083840991	29.4048325689492	4.2548568494031	0.00229628783410443	0.0053856968157597	-1.7367303894009	2.63897367510315	2.26875809855701	P18206-2;P18206;F5H7T3;G8JLL3;Q5JQ13;B4DTM7;P18206-3	P18206-2;P18206;F5H7T3;G8JLL3;Q5JQ13	Vinculin	VCL	3316	+	
25.1764945983887	24.7060394287109	23.1141014099121	23.0550365447998	25.132495880127	22.8595790863037				3	3	3	12.6	12.6	12.6	43.766	1.7037E-13	179770000	-0.648142494314541	24.0061510438982	-0.908232701280187	0.392903901487384	0.441169459305947	-6.69006843191134	0.405713658676029	0.355394559953491	P18335	P18335	Acetylornithine/succinyldiaminopimelate aminotransferase	argD	3317	+	
22.0467014312744	23.0745868682861	21.8768711090088	22.685152053833	23.6104297637939	23.3077201843262				3	3	3	2.2	2.2	2.2	228.18	2.2979E-09	62769000	0.87014412775439	22.7665030700764	2.22244967307388	0.054337573773704	0.0761530215291905	-4.96804995644368	1.26489975716244	1.1183128604511	P18583-6;P18583-2;P18583-10;P18583-3;P18583-4;P18583-7;P18583;P18583-5;P18583-9;P18583-8;H7C1M2	P18583-6;P18583-2;P18583-10;P18583-3;P18583-4;P18583-7;P18583;P18583-5;P18583-9;P18583-8	Protein SON	SON	3319	+	
28.0608520507813	27.6271457672119	27.8041515350342	28.4251441955566	28.4392433166504	28.8385486602783				6	6	6	41.3	41.3	41.3	21.397	1.2206E-24	1408400000	0.738509561472743	28.1993133566192	4.32506024888905	0.00207630216769067	0.00498305160890922	-1.63100968911717	2.68270944262938	2.30250461486618	P18621;B4E3C2	P18621;B4E3C2	60S ribosomal protein L17	RPL17	3320	+	
31.7647743225098	32.2052192687988	32.126880645752	32.2708320617676	32.3846855163574	32.5593757629395				16	16	15	69.3	69.3	69.3	28.804	2.6426E-89	23681000000	0.37438481569324	32.2187120495484	2.61091445649153	0.0290040153276606	0.0444145105859627	-4.34901511351454	1.53754187403443	1.35247511912266	P18669;E7EMA8;P15259;Q8N0Y7	P18669;E7EMA8	Phosphoglycerate mutase 1	PGAM1	3321	+	
31.1859474182129	31.0406150817871	31.4413433074951	31.7570037841797	32.0715370178223	31.835865020752				19	19	19	62.5	62.5	62.5	44.969	9.9754E-147	13762000000	0.666766093230397	31.5555180317671	4.63048101008544	0.0013509690258545	0.00359818262231253	-1.17898225112504	2.86935460808728	2.44391679823064	P18754;P18754-2;C9JW69;C9JRH2;C9JMJ4;C9J3R0;C9JQZ4;H7C497	P18754;P18754-2;C9JW69;C9JRH2;C9JMJ4;C9J3R0;C9JQZ4	Regulator of chromosome condensation	RCC1	3322	+	
26.3945865631104	25.9969692230225	26.0866298675537	25.1416454315186	25.3560543060303	25.0236492156982				9	9	9	13.8	13.8	13.8	90.398	3.0969E-42	479780000	-0.984382199330767	25.6665267802946	-5.6040556483194	0.000375637087418711	0.00130724770862291	0.1722897422489	3.42523153550567	2.88364211074007	P18775	P18775	Dimethyl sulfoxide reductase DmsA	dmsA	3323	+	
30.3339405059814	30.3832950592041	30.394172668457	29.6123332977295	29.2838764190674	29.4916915893555				16	16	16	64.4	64.4	64.4	30.636	7.7821E-130	5032000000	-0.906195258524164	29.9166255013421	-7.57939422175885	4.08838847041737E-05	0.000261369116290612	2.51134090421508	4.38844784512796	3.58274573051585	P18843	P18843	NH(3)-dependent NAD(+) synthetase	nadE	3325	+	
23.0110664367676	24.3308773040771	23.2933368682861	22.0646724700928	22.6270503997803	22.540922164917				8	8	8	16	16	16	61.767	1.1629E-17	104810000	-1.13253542212814	22.9776996770788	-3.01125005713767	0.0152496913526475	0.0257408650009845	-3.69984563278431	1.81673894616628	1.58937686307101	P18956	P18956	Gamma-glutamyltranspeptidase;Gamma-glutamyltranspeptidase large chain;Gamma-glutamyltranspeptidase small chain	ggt	3326	+	+
25.0485572814941	25.5057315826416	24.7680988311768	25.7660522460938	25.7656230926514	25.3694629669189				9	9	9	8.1	8.1	8.1	148.53	4.7695E-29	182700000	0.527922282795334	25.3703042150159	2.46369185492778	0.0367983705203892	0.0543867442267447	-4.58575821323658	1.43417141202408	1.26450693873365	P19174;P19174-2	P19174;P19174-2	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1	PLCG1	3327	+	
33.6152229309082	33.389591217041	33.4195327758789	33.9056243896484	34.1401062011719	33.8055877685547				23	23	9	32.1	32.1	12.1	76.613	2.2711E-146	44845000000	0.4773178631551	33.7125702646891	4.47197938420885	0.00168565575298939	0.00424578803179303	-1.41194009836681	2.77323111289164	2.37204169149845	P19338;E7EX81;Q9BQ02;C9JYW2;C9JLB1;C9J1H7;C9JWL1	P19338;E7EX81;Q9BQ02	Nucleolin	NCL	3330	+	
26.5038223266602	26.7834434509277	26.5469703674316	26.9963645935059	27.2000408172607	27.1386814117432				6	6	6	32.4	32.4	32.4	24.551	6.6125E-53	742760000	0.501785962327542	26.8615077606513	3.72115649339878	0.00505181684909533	0.0102161045742373	-2.5608982871329	2.29655240294432	1.99071467019044	P19388	P19388	DNA-directed RNA polymerases I, II, and III subunit RPABC1	POLR2E	3332	+	
27.6290225982666	27.7277374267578	27.7572269439697	28.1888618469238	28.2972354888916	28.4023094177246				14	14	14	29.2	29.2	29.2	62.094	1.1492E-73	1300400000	0.592929399477899	28.0004738919977	4.85621384714492	0.000991973103636629	0.00281477709999491	-0.853408542910794	3.0035001031488	2.55055599089258	P19525;E9PC80;Q05CP4;C9JZT2;F8WBH4	P19525;E9PC80;Q05CP4	Interferon-induced, double-stranded RNA-activated protein kinase	EIF2AK2	3334	+	
29.1112785339355	28.9526042938232	29.2172718048096	29.403528213501	29.1934051513672	29.335241317749				8	8	8	39.7	39.7	39.7	33.824	1.9793E-42	2559400000	0.218424772859017	29.2023724414095	1.68955618947555	0.1265320706447	0.159633744041272	-5.76529685194139	0.897799384853568	0.796875300316675	P19623	P19623	Spermidine synthase	SRM	3335	+	
25.0660762786865	24.7265033721924	24.3430633544922	23.5731143951416	23.1678924560547	23.0795421600342				8	8	8	38.6	38.6	38.6	35.113	1.5437E-33	183730000	-1.43673814237753	23.9925065629881	-5.55405780952729	0.000399855048554917	0.00137489590828032	0.106246443027427	3.39809741622618	2.86173018050331	P19624	P19624	4-hydroxythreonine-4-phosphate dehydrogenase	pdxA	3336	+	+
27.9111366271973	27.440393447876	27.0133972167969	26.7617988586426	27.3068695068359	27.6396179199219				12	11	11	36.9	34.6	34.6	41.213	1.0264E-52	1380200000	-0.216905925251748	27.3453840993091	-0.798603853832134	0.447470992859742	0.494919718130004	-6.78879001827728	0.349235112413454	0.305465243088292	P19784;H3BSA1;H3BV19;H3BNI9	P19784;H3BSA1;H3BV19	Casein kinase II subunit alpha	CSNK2A2	3338	+	
22.5942077636719	21.9753684997559	23.398717880249	23.7608089447021	22.6590538024902	23.1498546600342				6	6	6	7	7	7	105.35	1.0862E-17	57926000	0.534247466493067	22.9236475527409	1.19869024970495	0.262272236018843	0.307725228482819	-6.39525800579026	0.581247681129061	0.511836897182079	P19838;P19838-2;D6RH30;P19838-3;D6RF93;D6RC45	P19838;P19838-2;D6RH30;P19838-3	Nuclear factor NF-kappa-B p105 subunit;Nuclear factor NF-kappa-B p50 subunit	NFKB1	3339	+	
31.5275249481201	31.6726150512695	31.703800201416	30.3213081359863	30.2788581848145	30.5896015167236				19	19	19	71.9	71.9	71.9	45.682	1.2568E-167	10490000000	-1.23637401538605	31.0157192144616	-9.75203461983578	5.63418072959244E-06	7.12664545898265E-05	4.57248528072897	5.2491692261103	4.14711484623145	P19926	P19926	Glucose-1-phosphatase	agp	3340	+	+
29.067663192749	29.446756362915	29.1686115264893	30.0332813262939	30.2105979919434	30.2610282897949				17	17	17	56.5	56.5	56.5	38.388	3.908E-118	2821300000	0.942330257385752	29.6979679297556	7.7205243330312	3.5483812630448E-05	0.000236558750869653	2.65992295398461	4.44996972267892	3.6260609817346	P20042	P20042	Eukaryotic translation initiation factor 2 subunit 2	EIF2S2	3342	+	
24.455883026123	23.8296794891357	21.7367763519287	24.3438758850098	20.8555335998535	24.3107738494873				3	3	3	5.5	5.5	5.5	85.85	3.9714E-07	98705000	-0.166250835259863	23.2552550147737	-0.144561068111862	0.889614318674041	0.904340972119099	-7.11955825063881	0.0507982355742041	0.0436677925446914	P20099	P20099	Biotin sulfoxide reductase	bisC	3344	+	
27.1901817321777	27.9434108734131	27.3298854827881	27.5744857788086	27.5267887115479	27.6710109710693				6	6	6	63	63	63	17.699	8.8322E-72	1682500000	0.104755864258713	27.5391898011107	0.562169151588045	0.588186411353297	0.629941722795474	-6.95963671706174	0.230485013053106	0.200699626163919	P20290-2;P20290;H0Y9Y1;D6RDG3	P20290-2;P20290;H0Y9Y1;D6RDG3	Transcription factor BTF3	BTF3	3346	+	
27.4610767364502	26.888090133667	27.4700298309326	25.7229919433594	25.7563877105713	26.1099243164063				5	5	5	27.5	27.5	27.5	22.96	1.455E-24	585470000	-1.40878092826448	26.568323233772	-6.56879096527117	0.000119975646098823	0.000561259460290633	1.37813564235078	3.92090690260497	3.25083632569037	P20605	P20605	Probable adenosine monophosphate-protein transferase fic	fic	3347	+	+
28.3261604309082	28.6828784942627	28.4034881591797	28.9873123168945	29.1467609405518	29.3257312774658				10	10	10	58.1	58.1	58.1	26.489	5.0408E-45	2688000000	0.684137784261118	28.812050109559	5.05228288887259	0.00076311595964881	0.00228987307919395	-0.576613116865309	3.11740946360591	2.64018858863534	P20618;H0Y3J2	P20618;H0Y3J2	Proteasome subunit beta type-1;Proteasome subunit beta type	PSMB1	3348	+	
30.0514183044434	30.2896709442139	30.1220111846924	30.8369560241699	30.6806831359863	30.7130928039551				29	28	27	55.8	54.4	53.2	66.408	4.1354E-212	6508500000	0.590907697686127	30.4489796750519	5.74162269095003	0.00031686280916604	0.00114598882631628	0.352158029307368	3.49912873184729	2.94081961683009	P20700;E9PBF6	P20700;E9PBF6	Lamin-B1	LMNB1	3349	+	
26.3138904571533	25.9212303161621	26.5073947906494	25.4738578796387	24.8103427886963	25.0047454833984				5	5	5	10.8	10.8	10.8	57.518	6.1104E-19	492920000	-1.1501204970056	25.6721627101645	-4.74210307761053	0.00115853410474202	0.00318386382696316	-1.01707231389004	2.9360911769942	2.49704551520043	P20966	P20966	PTS system fructose-specific EIIBC component;Fructose-specific phosphotransferase enzyme IIB component;Fructose permease IIC component	fruA	3350	+	+
